,DossierID,org,IsChinese,hsic,Industry Description,Country,hasFacebook,hasTwitter,hasWeibo,hasWeChat,hasTencentWeibo,ip201512,ip201601,ip201602,ip201603,ip201604,ip201605,ip201606,ip201607,ip201608,ip201609,ip201610,ip201611,ip201612,ip201701,ip201702,ip201703,as201512,as201601,as201602,as201603,as201604,as201605,as201606,as201607,as201608,as201609,as201610,as201611,as201612,as201701,as201702,as201703,nb201512,nb201601,nb201602,nb201603,nb201604,nb201605,nb201606,nb201607,nb201608,nb201609,nb201610,nb201611,nb201612,nb201701,nb201702,nb201703,ph201512,ph201601,ph201602,ph201603,ph201604,ph201605,ph201606,ph201607,ph201608,ph201609,ph201610,ph201611,ph201612,ph201701,ph201702,ph201703,ov201512,ov201601,ov201602,ov201603,ov201604,ov201605,ov201606,ov201607,ov201608,ov201609,ov201610,ov201611,ov201612,ov201701,ov201702,ov201703,av201512,av201601,av201602,av201603,av201604,av201605,av201606,av201607,av201608,av201609,av201610,av201611,av201612,av201701,av201702,av201703,cv201512,cv201601,cv201602,cv201603,cv201604,cv201605,cv201606,cv201607,cv201608,cv201609,cv201610,cv201611,cv201612,cv201701,cv201702,cv201703,pv201512,pv201601,pv201602,pv201603,pv201604,pv201605,pv201606,pv201607,pv201608,pv201609,pv201610,pv201611,pv201612,pv201701,pv201702,pv201703
517,1686,Singapore Internet Exchange Ltd,N,620200,Information technology consultancy activities and computer facilities management activities,SG,1,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1688,SMS GRP Pte Ltd,N,619900,Other miscellaneous telecommunications activities n.e.c.,SG,1,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1689,Corous360 Pte Ltd,N,620101,Development of computer games,SG,1,0,0,0,0,0,79360,71680,79360,76800,76800,51200,0,30720,61440,63488,61440,63488,63488,57344,59648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,310,280,310,300,300,200,0,120,240,248,240,248,248,224,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1690,Asiasoft Online Pte Ltd,N,620101,Development of computer games,SG,1,1,0,0,0,0,58368,57344,56064,53760,53760,35840,0,30720,61440,63488,61440,63488,63488,57344,63488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,228,224,219,210,210,140,0,120,240,248,240,248,248,224,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,3,0,0,0,11,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1691,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,N,853000,Universities and colleges providing post-secondary courses,SG,1,1,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,33,170,258,774,364,62,50,62,0,0,0,0,0,0,0,0,3,18,2,24,26,0,0,0
522,1692,SINGAPORE PRESS HOLDINGS LIMITED,N,639900,Other information service activities n.e.c.,SG,1,1,0,0,0,0,126976,114688,126976,122880,122880,81920,0,61440,122880,126976,122880,126976,126976,114688,126976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,496,448,496,480,480,320,0,240,480,496,480,496,496,448,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,150,175,149,111,105,94,125,117,117,112,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,1693,INSTITUTE OF TECHNICAL EDUCATION,N,853000,Universities and colleges providing post-secondary courses,SG,1,1,0,0,0,0,95232,86016,95232,92160,92160,61440,0,46080,92160,95232,92160,95232,95232,86016,96256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,186,168,186,180,180,120,0,90,180,186,180,186,186,168,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,151,611,303,544,91,141,134,101,106,85,62,62,56,62,0,0,0,8,22,7,0,0,0,0,0,0,0,0,0,0
524,1694,VALE,N,50000,Mining of coal and lignite,SG,1,1,0,0,0,0,31744,28672,31744,30720,30720,20480,0,15360,30208,31744,24064,15872,15872,14336,15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93,84,93,90,90,60,0,45,88,93,77,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1695,Argon Medical Devices,N,211200,"Manufacture of western medicine, diagnostic and therapeutic medicaments, and medical and nursing preparations",SG,1,1,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1696,KDDI SINGAPORE PTE LTD,N,611000,Telecommunications network operation,SG,1,1,0,1,0,0,95232,86016,95232,92160,92160,61440,0,46080,92160,95232,92160,95232,95232,86016,95232,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,372,336,372,360,360,240,0,180,360,372,360,372,372,336,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,44,25,3,0,22,10,22,13,93,121,124,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1698,Bain & Company,N,639900,Other information service activities n.e.c.,SG,1,1,0,1,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1700,MYHOSTING,N,631100,"Data processing, hosting and related activities",SG,1,1,0,0,0,0,465920,442368,497408,482816,498944,357632,0,287744,583680,633856,617728,645120,688128,637696,722688,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1789,1701,1912,1856,1919,1377,0,1109,2250,2445,2383,2489,2657,2463,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1383151,5811395,10885644,678143,1338978,5801870,5367225,3551502,2708518,6532388,5313431,2650513,8356014,12781021,0,0,103,11823,931,946,104,0,221,551,162,654,429,64,51,51
529,1702,TELEKOMUNIKASI INDONESIA INTERNATIONAL PTE LTD,N,611000,Telecommunications network operation,SG,0,0,0,0,0,0,452352,408576,454400,476160,476160,317440,0,237056,457984,468224,453120,468224,474112,430080,479232,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1488,1344,1496,1500,1500,1000,0,746,1429,1457,1410,1457,1480,1344,1500,0,5,37,1,0,3,16,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,1,0,3,19,4,0,0,1,0,1,0,3,10,0,14,568939,60305,1197,330,5496,356,368,361,85,70,197,400,407,248,0,0,168,32,91,16,14,0,23,15,1,25,26,0,1,0
530,1704,SecureAX Internet,N,631100,"Data processing, hosting and related activities",SG,1,0,0,0,0,0,253952,229376,253952,245760,231936,111616,0,65280,131328,197632,192000,198400,205568,193536,210176,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,527,476,527,510,462,229,0,165,333,403,390,403,449,420,449,0,0,1,3,0,6,2,0,0,0,0,0,0,0,0,1,0,3,1,1,0,3,4,2,0,0,0,0,0,0,0,3,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5541,202,21,30,62,31,39,0,13,0,0,31,75,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1706,Miller Ford Interactive,N,639900, Other information service activities n.e.c.,SG,0,0,0,0,0,0,71424,64512,66816,61440,61440,40960,0,30464,61440,63488,61440,63488,63488,57344,59392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,279,252,261,240,240,160,0,119,240,248,240,248,248,224,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1707,Miller Ford Tech Pte Ltd,N,639900, Other information service activities n.e.c.,SG,0,0,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1709,Vodien Internet Solutions Pte Ltd,N,631100,"Data processing, hosting and related activities",SG,1,1,0,0,0,0,439552,394240,455168,450304,460288,312320,0,200448,399360,412672,402944,420608,448256,415744,472576,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1153,1036,1220,1219,1258,860,0,603,1200,1240,1214,1271,1379,1288,1474,24,94,24,26,37,101,96,90,15,3,6,5,6,1,1,1,128,37,18,54,35,88,95,33,9,46,38,40,24,34,1,4,20,91,24,25,34,113,88,89,17,4,6,6,6,3,6,2,0,41,337,6924,1239,350,709,137,467,134,233,155,407,173,144,248,0,0,4,4,7,3,2,0,5,4,0,2,23,1,0,7
534,1712,ACCLIVIS TECHNOLOGIES AND SOLUTIONS PTE LTD,N,631100,"Data processing, hosting and related activities",SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,1713,Xssist Group Pte Ltd,N,631100,"Data processing, hosting and related activities",SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,1714,Wizlearn Technologies Pte Ltd,N,639900, Other information service activities n.e.c.,SG,1,1,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
537,1715,RADIOACTIVE PTE LTD,N,639900, Other information service activities n.e.c.,SG,0,0,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,1716,NODENS SOLUTIONS PTE LTD,N,631100,"Data processing, hosting and related activities",SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1717,First Technology Development PTE Ltd,N,619900,Other miscellaneous telecommunications activities n.e.c.,SG,0,0,0,0,0,0,31744,28672,31744,30720,30720,20480,0,15360,30720,31744,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93,84,93,90,90,60,0,45,90,93,90,93,93,84,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1718,SG.GS,N,611000,Telecommunications network operation,SG,0,0,0,0,0,0,1015902,912462,986427,622083,622137,401449,0,299616,600468,626944,606720,626944,628992,566272,639232,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,683,606,645,423,477,308,0,306,561,434,420,434,442,392,450,20,9,17,16,13,8,9,0,9,0,0,1,3,1,0,0,0,5,5,6,26,5,7,0,15,0,2,7,2,5,4,3,20,8,16,14,13,7,7,0,10,0,0,3,3,1,1,0,0,29,4000,1981,839,2457,537,398,169,506,166,141,140,130,160,155,0,0,10,81,14,80,0,0,9,24,0,1,16,1,5,0
541,1720,Cherry Credits Pte Ltd,N,476402,Retail sale of computer games,SG,1,1,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1722,IQON GLOBAL PTE LTD,N,702200,Business management and consultancy services,SG,0,0,0,0,0,0,95232,86016,95232,92160,92160,61440,0,46080,92160,95232,92160,95232,95232,86016,95232,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,186,168,186,180,180,120,0,90,180,186,180,186,186,168,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,9,8,98,39,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
543,1724,ASIA ACCESS TELECOM PTE LTD,N,619900,Other miscellaneous telecommunications activities n.e.c.,SG,0,0,0,0,0,0,23808,21504,23808,23040,23040,4608,0,0,0,0,0,0,9984,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93,84,93,90,90,18,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1725,AGLOW ALICOM PTE LTD,N,611000,Telecommunications network operation,SG,0,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,1726,Goldman Sachs (Asia) L.L.C.,N,661201,Investment banking activities,SG,1,1,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1727,Nightingale Communication Services Pte Ltd,N,611000,Telecommunications network operation,SG,0,0,0,0,0,0,31744,28672,31744,30720,30720,20480,0,15360,30720,31744,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,124,112,124,120,120,80,0,60,120,124,120,124,124,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,1728,IIJ Global Soltuions Singapore Pte Ltd,N,620200,Information technology consultancy activities and computer facilities management activities,SG,1,0,0,0,0,0,158720,143360,158720,153600,153600,102400,0,76800,153600,158720,153600,158720,158720,143360,158720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,1729,DSO National Laboratories,N,712000,Technical testing and analysis,SG,1,0,0,0,0,0,23808,21504,27136,30720,30720,20480,0,15360,30720,31744,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93,84,106,120,120,80,0,60,120,124,120,124,124,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1730,CME Group Singapore Operations Pte Ltd,N,619900,trading platform,SG,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1731,MediaMonks Singapore Pte Ltd,N,591100,"Motion picture, video and television programme production activities",SG,1,1,0,0,0,0,31744,28672,31744,30720,30720,20480,0,15360,30720,31744,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1732,Racks Central Pte Ltd,N,620200,Information technology consultancy activities and computer facilities management activities,SG,0,0,0,0,0,0,47104,13056,21760,31232,45312,30720,0,15104,30720,33280,27392,23808,23808,21504,23808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,154,42,85,122,177,120,0,59,120,130,107,93,93,84,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,823,110,1308,61546,66352,12650,1827,179,366,143,349,671,62,0,0,0,0,11,80,4,0,19,2,9,36,4,0,7,6
552,1733,READY SERVER PTE LTD,N,631100,"Data processing, hosting and related activities",SG,1,1,0,0,0,0,87296,78848,81664,76800,98304,76800,0,61440,121856,116736,110848,119040,119040,107520,119040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,341,308,319,300,384,300,0,240,476,456,433,465,465,420,465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,57,2319,12475,731,149,69,202,220,42,33,44,39,0,0,0,0,397,532,796,181,0,0,0,32,0,2,38,0,1,0
553,1734,Ingram Micro Inc,N,631100,"Data processing, hosting and related activities",US,1,1,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1735,Ingram Micro Asia Ltd,N,620200,Information technology consultancy activities and computer facilities management activities,SG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,15360,23808,31232,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,32,60,93,122,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1073,2285,350,543,434,0,0,0,0,0,0,0,0,0,0,102,731,1663,39,2,11
555,1736,Netlife AS,N,620199,Development of other softwares and programming activities,NO,0,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1737,LINODE LLC ,N,631100,"Data processing, hosting and related activities",US,1,1,0,0,0,0,1160448,2844672,3166721,3302401,5135106,3872768,0,4968960,10239488,12153344,12994560,13448192,13684992,12364800,13906176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1141,4724,5241,5101,5859,4108,0,1905,3998,6628,10500,10860,10952,9912,11014,6,20,4,12,22,19,25,5,3,2,1,3,18,1,1,0,13,12,1,14,11,11,27,0,0,0,0,0,0,0,0,0,0,18,3,10,20,16,23,5,3,3,1,3,18,10,13,1,0,214,124383,297175,187030,15847,16089,26778,11096,9506,7591,5056,12714,13163,37754,26133,0,0,24,385,175,128,514,0,104,662,15,390,1885,15,316,625
557,1738,HOIIO Pte LTD,N,631100,"Data processing, hosting and related activities",SG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
